Localidad: Cumbres,DV,DR,RV,RR,TEMP,HR,PA,Precipitación ,RS,Fecha,Hora
Localidad: Cumbres,92,103,5,13.3,20.8,0,932.5,0,0,22/01/2027,0.375
Localidad: Cumbres,78,56,6.3,12.2,20.8,0,932.5,0,0,23/01/2027,0.368055556
Localidad: Cumbres,76,90,7.3,16.6,20.8,0,932.4,0,0,24/01/2027,0.361111111
Localidad: Cumbres,80,77,4.1,11.2,20.6,0,932.3,0,0,25/01/2027,0.354166667
Localidad: Cumbres,67,82,1.9,5.4,20.4,0,932.3,0,0,26/01/2027,0.347222222
Localidad: Cumbres,150,122,2.3,8.3,20.2,0,932.3,0,0,27/01/2027,0.340277778
Localidad: Cumbres,205,168,1,3.2,20.1,0,932.1,0,0,28/01/2027,0.333333333
Localidad: Cumbres,75,62,2.9,10.4,19.9,0,932,0,0,29/01/2027,0.326388889
Localidad: Cumbres,76,88,2.5,7.9,19.7,0,931.8,0,0,30/01/2027,0.319444444
Localidad: Cumbres,118,166,1.3,3.2,19.6,0,931.6,0,0,31/01/2027,0.3125
Localidad: Cumbres,225,198,1.2,3.6,19.4,0,931.5,0,0,01/02/2027,0.305555556
Localidad: Cumbres,264,257,1.6,3.2,19.1,0,931.3,0,0,02/02/2027,0.298611111
Localidad: Cumbres,236,183,1.9,3.6,18.9,0,931.2,0,0,03/02/2027,0.291666667
Localidad: Cumbres,282,308,1.7,4.3,18.8,0,930.9,0,0,04/02/2027,0.284722222
Localidad: Cumbres,225,213,3.3,9.4,18.8,0,930.7,0,0,05/02/2027,0.277777778
Localidad: Cumbres,233,294,2.5,6.1,18.9,0,930.3,0,0,06/02/2027,0.270833333
Localidad: Cumbres,270,299,1.7,4.3,18.9,0,930.1,0,0,07/02/2027,0.263888889
Localidad: Cumbres,233,216,2.8,5.4,19,0,930,0,0,08/02/2027,0.256944444
Localidad: Cumbres,243,321,2.7,5.4,19,0,929.7,0,0,09/02/2027,0.25
Localidad: Cumbres,261,202,1.7,5.8,19,0,929.4,0,0,10/02/2027,0.243055556
Localidad: Cumbres,302,311,1.1,4.3,19.1,0,929.3,0,0,11/02/2027,0.236111111
Localidad: Cumbres,258,327,1.2,4,19,0,929.1,0,0,12/02/2027,0.229166667
Localidad: Cumbres,216,192,1.1,4.7,19,0,929.1,0,0,13/02/2027,0.222222222
Localidad: Cumbres,243,214,1.7,4.3,19,0,929.1,0,0,14/02/2027,0.215277778
Localidad: Cumbres,238,308,1.8,5,19,0,929.2,0,0,15/02/2027,0.208333333
Localidad: Cumbres,237,206,2.8,7.2,18.9,0,929.1,0,0,16/02/2027,0.201388889
Localidad: Cumbres,301,60,1.5,3.2,18.8,0,929,0,0,17/02/2027,0.194444444
Localidad: Cumbres,266,212,1.6,3.6,18.8,0,928.8,0,0,18/02/2027,0.1875
Localidad: Cumbres,197,190,3.1,5.4,18.8,0,928.7,0,0,19/02/2027,0.180555556
Localidad: Cumbres,252,298,2.5,5.8,18.7,0,928.6,0,0,20/02/2027,0.173611111
Localidad: Cumbres,209,196,3.4,7.6,18.7,0,928.7,0,0,21/02/2027,0.166666667
Localidad: Cumbres,218,184,1.3,5.4,18.8,0,928.8,0,0,22/02/2027,0.159722222
Localidad: Cumbres,72,72,0.7,2.5,18.8,0,928.8,0,0,23/02/2027,0.152777778
Localidad: Cumbres,210,195,2.9,6.5,18.8,0,928.9,0,0,24/02/2027,0.145833333
Localidad: Cumbres,268,239,0.8,3.6,18.8,0,928.9,0,0,25/02/2027,0.138888889
Localidad: Cumbres,198,223,2.9,6.1,18.8,2,929,0,0,26/02/2027,0.131944444
Localidad: Cumbres,291,310,2.4,3.6,18.9,16,929,0,0,27/02/2027,0.125
Localidad: Cumbres,224,196,3.1,5.4,19.2,1,929.1,0,0,28/02/2027,0.118055556
Localidad: Cumbres,248,178,2.1,4.7,19.3,1,929.2,0,0,01/03/2027,0.111111111
Localidad: Cumbres,237,207,2.1,5,19.5,24,929.3,0,0,02/03/2027,0.104166667
Localidad: Cumbres,234,211,1.3,4.3,19.8,10,929.4,0,0,03/03/2027,0.097222222
Localidad: Cumbres,225,172,2.5,4,20,0,929.5,0,0,04/03/2027,0.090277778
Localidad: Cumbres,289,342,1.9,3.2,20,0,929.7,0,0,05/03/2027,0.083333333
Localidad: Cumbres,193,190,2.3,4.3,20.1,0,929.9,0,0,06/03/2027,0.076388889
Localidad: Cumbres,353,29,2,8.6,20,5,930,0,0,07/03/2027,0.069444444
Localidad: Cumbres,320,332,0.9,2.9,20.1,21,930,0,0,08/03/2027,0.0625
Localidad: Cumbres,202,198,0.9,2.5,20.1,35,930.1,0,0,09/03/2027,0.055555556
Localidad: Cumbres,161,58,0.9,2.9,20.2,48,930.3,0,0,10/03/2027,0.048611111
Localidad: Cumbres,227,216,2.4,5.8,20.3,57,930.5,0,0,11/03/2027,0.041666667
Localidad: Cumbres,212,48,2.7,11.9,20.3,60,930.6,0,0,12/03/2027,0.034722222
Localidad: Cumbres,93,45,3.3,11.2,20.4,68,930.6,0.2,0,13/03/2027,0.027777778
Localidad: Cumbres,15,348,5.1,17.3,20.4,62,930.4,0,0,14/03/2027,0.020833333
Localidad: Cumbres,12,15,12.8,33.8,20.4,51,930.5,0,0,15/03/2027,0.013888889
Localidad: Cumbres,76,67,4,13.7,20.4,54,931.2,0,0,16/03/2027,0.006944444
Localidad: Cumbres,19,350,4.3,12.2,20.4,59,931.3,0,0,17/03/2027,0
Localidad: Cumbres,353,10,6,15.8,20.5,59,930.9,0,0,18/03/2027,0.993055556
Localidad: Cumbres,3,349,5.5,14.8,20.5,63,930.9,0,0,19/03/2027,0.986111111
Localidad: Cumbres,9,338,8.1,17.6,20.5,60,930.9,0,0,20/03/2027,0.979166667
Localidad: Cumbres,11,57,8.3,22.3,20.5,61,931.2,0,0,21/03/2027,0.972222222
Localidad: Cumbres,18,1,7.5,20.5,20.5,69,931.4,0,0,22/03/2027,0.965277778
Localidad: Cumbres,14,21,6.2,17.6,20.6,68,931.5,0,0,23/03/2027,0.958333333
Localidad: Cumbres,3,26,8.9,19.1,20.6,63,931.6,0,0,24/03/2027,0.951388889
Localidad: Cumbres,5,35,9.5,19.1,20.6,63,931.5,0,0,25/03/2027,0.944444444
Localidad: Cumbres,7,38,11.2,22.3,20.7,61,931.4,0,0,26/03/2027,0.9375
Localidad: Cumbres,356,2,9.5,20.5,20.7,69,931.4,0,0,27/03/2027,0.930555556
Localidad: Cumbres,5,359,8.3,18,20.7,71,931.4,0,0,28/03/2027,0.923611111
Localidad: Cumbres,358,18,8.6,19.4,20.6,64,931.5,0,0,29/03/2027,0.916666667
Localidad: Cumbres,351,6,7,19.1,20.5,66,931.5,0,0,30/03/2027,0.909722222
Localidad: Cumbres,355,354,8.4,17.6,20.3,66,931.5,0,0,31/03/2027,0.902777778
Localidad: Cumbres,346,351,6.2,12.2,20.3,79,931.4,0,0,01/04/2027,0.895833333
Localidad: Cumbres,346,354,8.3,19.1,20.1,84,931.4,0,0,02/04/2027,0.888888889
Localidad: Cumbres,339,20,8.2,19.8,20,78,931.4,0,0,03/04/2027,0.881944444
Localidad: Cumbres,332,356,10.5,23.4,19.6,93,931.4,0,0,04/04/2027,0.875
Localidad: Cumbres,347,44,7,18.4,19.4,99,931.3,0,0,05/04/2027,0.868055556
Localidad: Cumbres,202,233,3.8,7.6,19.4,100,931.2,0,0,06/04/2027,0.861111111
Localidad: Cumbres,306,321,3,9,19.4,100,931.2,0,0,07/04/2027,0.854166667
Localidad: Cumbres,246,232,2.5,6.8,19.5,100,931,0,0,08/04/2027,0.847222222
Localidad: Cumbres,239,192,2.9,9,19.7,100,930.4,0,0,09/04/2027,0.840277778
Localidad: Cumbres,23,335,2.4,11.9,20,100,930.3,0,0,10/04/2027,0.833333333
Localidad: Cumbres,319,315,5.4,10.4,20.3,100,930.8,0,0,11/04/2027,0.826388889
Localidad: Cumbres,162,156,2.5,8.3,20.6,100,931.2,0,0,12/04/2027,0.819444444
Localidad: Cumbres,182,180,2.6,7.6,20.9,100,931.4,0,0,13/04/2027,0.8125
Localidad: Cumbres,205,181,3.1,8.6,21.3,100,931.3,0,0,14/04/2027,0.805555556
Localidad: Cumbres,213,195,3.9,7.9,21.4,100,931.2,0,0,15/04/2027,0.798611111
Localidad: Cumbres,286,349,2.9,8.6,21.8,100,930.8,0,0,16/04/2027,0.791666667
Localidad: Cumbres,344,339,1.6,5.4,22.2,100,930.6,0,0,17/04/2027,0.784722222
Localidad: Cumbres,344,342,5,13.3,22.6,100,930.4,0,0,18/04/2027,0.777777778
Localidad: Cumbres,359,19,6,18.7,22.9,95,930.3,0,0,19/04/2027,0.770833333
Localidad: Cumbres,359,346,10.5,18.4,23.2,91,930.2,0,0,20/04/2027,0.763888889
Localidad: Cumbres,10,37,13.3,26.6,23.4,88,930,0,0,21/04/2027,0.756944444
Localidad: Cumbres,355,0,8.2,23,23.5,88,930.1,0,0,22/04/2027,0.75
Localidad: Cumbres,358,26,10.5,26.6,23.7,84,930,0,0,23/04/2027,0.743055556
Localidad: Cumbres,3,340,14.4,30.2,23.7,83,929.9,0,0,24/04/2027,0.736111111
Localidad: Cumbres,359,21,15.2,33.1,23.9,83,929.9,0,0,25/04/2027,0.729166667
Localidad: Cumbres,14,44,15.3,31,24.1,82,929.8,0,0,26/04/2027,0.722222222
Localidad: Cumbres,3,358,11.8,29.5,24.2,83,929.8,0,0,27/04/2027,0.715277778
Localidad: Cumbres,359,354,12,28.1,24,86,930,0,0,28/04/2027,0.708333333
Localidad: Cumbres,9,37,9.3,24.8,23.8,88,930.1,0,0,29/04/2027,0.701388889
Localidad: Cumbres,355,348,6.6,11.5,23.6,91,930.3,0,0,30/04/2027,0.694444444
Localidad: Cumbres,349,348,6.4,22.3,23.5,96,930.5,0,0,01/05/2027,0.6875
Localidad: Cumbres,340,336,6.3,17.6,23.5,96,930.5,0,0,02/05/2027,0.680555556
Localidad: Cumbres,334,327,7.3,15.8,23.8,94,930.6,0,0,03/05/2027,0.673611111
Localidad: Cumbres,354,346,8.3,24.1,24,85,930.6,0,0,04/05/2027,0.666666667
Localidad: Cumbres,29,2,10.4,32.4,24.3,81,930.8,0,0,05/05/2027,0.659722222
Localidad: Cumbres,19,24,12.6,37.1,24.4,83,930.7,0,0,06/05/2027,0.652777778
Localidad: Cumbres,10,37,10.6,27,24.5,86,930.8,0,0,07/05/2027,0.645833333
Localidad: Cumbres,11,42,11.2,25.9,24.2,91,931,0,0,08/05/2027,0.638888889
Localidad: Cumbres,20,0,12.2,36,24,97,931.2,0,0,09/05/2027,0.631944444
Localidad: Cumbres,21,45,10.4,24.1,24.1,99,931.3,0,0,10/05/2027,0.625
Localidad: Cumbres,19,54,10.9,23.8,24,100,931.5,0,0,11/05/2027,0.618055556
Localidad: Cumbres,25,21,11.4,36,23.8,100,931.6,0,0,12/05/2027,0.611111111
Localidad: Cumbres,23,21,11,26.6,23.8,100,931.6,0,0,13/05/2027,0.604166667
Localidad: Cumbres,32,25,11.7,27,24.1,100,931.8,0,0,14/05/2027,0.597222222
Localidad: Cumbres,8,23,11.9,27,23.8,100,932,0,0,15/05/2027,0.590277778
Localidad: Cumbres,13,353,7.6,16.2,23.3,100,932.2,0,0,16/05/2027,0.583333333
Localidad: Cumbres,22,59,6.4,19.1,23.4,100,932.3,0,0,17/05/2027,0.576388889
Localidad: Cumbres,18,60,7.8,18,23.1,100,932.4,0,0,18/05/2027,0.569444444
Localidad: Cumbres,10,18,7.3,20.9,22.7,100,932.6,0,0,19/05/2027,0.5625
Localidad: Cumbres,17,14,5.9,19.8,22.6,100,932.7,0,0,20/05/2027,0.555555556
Localidad: Cumbres,356,25,5.3,16.9,22.1,100,932.9,0,0,21/05/2027,0.548611111
Localidad: Cumbres,16,14,5,13.3,21.4,100,933,0,0,22/05/2027,0.541666667
Localidad: Cumbres,3,354,10.6,28.8,20.8,100,933.1,0,0,23/05/2027,0.534722222
Localidad: Cumbres,346,18,7.4,15.8,20.5,100,933.2,0,0,24/05/2027,0.527777778
Localidad: Cumbres,10,20,9.1,18.7,20.3,100,933.4,0,0,25/05/2027,0.520833333
Localidad: Cumbres,347,18,8,19.1,20.2,99,933.6,0,0,26/05/2027,0.513888889
Localidad: Cumbres,12,9,9.8,19.8,19.9,91,933.7,0,0,27/05/2027,0.506944444
Localidad: Cumbres,357,16,9.2,18.4,19.7,69,933.9,0,0,28/05/2027,0.5
Localidad: Cumbres,354,25,9.2,17.3,19.6,63,934,0,0,29/05/2027,0.493055556
Localidad: Cumbres,356,43,9,19.1,19.5,76,934.1,0,0,30/05/2027,0.486111111
Localidad: Cumbres,10,27,8.1,22.7,19.4,82,934.2,0,0,31/05/2027,0.479166667
Localidad: Cumbres,13,5,11.4,22.7,19.6,86,934.2,0,0,01/06/2027,0.472222222
Localidad: Cumbres,25,71,8.9,19.8,19.7,56,934.3,0,0,02/06/2027,0.465277778
Localidad: Cumbres,8,21,10,26.6,19.7,54,934.5,0,0,03/06/2027,0.458333333
Localidad: Cumbres,15,25,6.7,20.5,19.7,49,934.5,0,0,04/06/2027,0.451388889
Localidad: Cumbres,7,14,6.8,14.8,19.8,24,934.5,0,0,05/06/2027,0.444444444
Localidad: Cumbres,2,36,6.3,16.2,19.7,3,934.5,0,0,06/06/2027,0.4375
Localidad: Cumbres,3,9,6.1,15.5,19.6,0,934.4,0,0,07/06/2027,0.430555556
Localidad: Cumbres,8,28,6.2,18,19.5,1,934.4,0,0,08/06/2027,0.423611111
Localidad: Cumbres,16,22,8.1,19.4,19.6,0,934.4,0,0,09/06/2027,0.416666667
Localidad: Cumbres,26,26,5,11.5,19.6,0,934.3,0.2,0,10/06/2027,0.409722222
Localidad: Cumbres,7,36,6,20.5,19.4,0,934.2,0,0,11/06/2027,0.402777778
Localidad: Cumbres,9,38,6.8,15.5,19.2,0,934.2,0,0,12/06/2027,0.395833333
Localidad: Cumbres,21,35,8.2,18,19.2,0,934.2,0,0,13/06/2027,0.388888889
Localidad: Cumbres,14,20,8.2,18.4,19.2,0,934.1,0,0,14/06/2027,0.381944444
Localidad: Cumbres,17,8,8.9,18.4,19.2,0,934,0,0,15/06/2027,0.375
Localidad: Cumbres,18,33,7.5,15.5,19.2,0,934,0,0,16/06/2027,0.368055556
Localidad: Cumbres,18,348,8.3,15.5,19.1,0,933.9,0,0,17/06/2027,0.361111111
Localidad: Cumbres,10,19,8.6,17.3,19,0,933.8,0,0,18/06/2027,0.354166667
Localidad: Cumbres,7,22,7.7,17.6,19,0,933.7,0,0,19/06/2027,0.347222222
Localidad: Cumbres,355,342,7.9,15.8,19,0,933.6,0,0,20/06/2027,0.340277778
Localidad: Cumbres,8,17,9.5,19.8,19,0,933.6,0,0,21/06/2027,0.333333333
Localidad: Cumbres,16,40,6.9,13.7,19,0,933.5,0,0,22/06/2027,0.326388889
Localidad: Cumbres,15,26,5.6,11.9,18.9,0,933.5,0,0,23/06/2027,0.319444444
Localidad: Cumbres,13,40,4.2,9,18.9,0,933.4,0,0,24/06/2027,0.3125
Localidad: Cumbres,3,38,4.5,9,18.8,0,933.4,0,0,25/06/2027,0.305555556
Localidad: Cumbres,5,22,3.8,9.7,18.8,0,933.3,0,0,26/06/2027,0.298611111
Localidad: Cumbres,37,67,1.9,7.2,18.7,0,933.2,0,0,27/06/2027,0.291666667
Localidad: Cumbres,156,153,1.6,3.2,18.7,0,933,0,0,28/06/2027,0.284722222
Localidad: Cumbres,324,213,0.7,2.5,18.7,0,933,0,0,29/06/2027,0.277777778
Localidad: Cumbres,281,355,0.7,2.5,18.7,0,932.9,0,0,30/06/2027,0.270833333
Localidad: Cumbres,60,344,1.1,5.8,18.6,0,932.9,0,0,01/07/2027,0.263888889
Localidad: Cumbres,10,351,2.1,5,18.6,0,932.9,0,0,02/07/2027,0.256944444
Localidad: Cumbres,336,350,1.9,6.5,18.6,0,932.8,0,0,03/07/2027,0.25
Localidad: Cumbres,182,170,1,2.5,18.6,0,932.7,0,0,04/07/2027,0.243055556
Localidad: Cumbres,193,32,2.4,5.4,18.6,0,932.6,0,0,05/07/2027,0.236111111
Localidad: Cumbres,350,83,1.8,5.4,18.6,0,932.4,0,0,06/07/2027,0.229166667
Localidad: Cumbres,18,51,2.3,9.7,18.6,0,932.4,0,0,07/07/2027,0.222222222
Localidad: Cumbres,9,18,5.6,12.2,18.6,0,932.3,0,0,08/07/2027,0.215277778
Localidad: Cumbres,14,28,5.5,13,18.6,0,932.3,0,0,09/07/2027,0.208333333
Localidad: Cumbres,1,30,6.2,14,18.6,0,932.3,0,0,10/07/2027,0.201388889
Localidad: Cumbres,5,306,5.4,13.7,18.6,0,932.1,0,0,11/07/2027,0.194444444
Localidad: Cumbres,9,14,5.2,12.2,18.6,0,932,0,0,12/07/2027,0.1875
Localidad: Cumbres,354,14,5.4,13.7,18.7,0,931.8,0,0,13/07/2027,0.180555556
Localidad: Cumbres,6,37,8.2,22.7,18.7,0,931.8,0,0,14/07/2027,0.173611111
Localidad: Cumbres,13,42,9,22.3,18.7,0,931.8,0,0,15/07/2027,0.166666667
Localidad: Cumbres,15,36,9.3,26.3,18.7,0,931.9,0,0,16/07/2027,0.159722222
Localidad: Cumbres,14,56,8.7,25.2,18.6,0,931.9,0,0,17/07/2027,0.152777778
Localidad: Cumbres,27,42,7.2,24.5,18.6,0,932,0,0,18/07/2027,0.145833333
Localidad: Cumbres,21,19,7.5,20.2,18.6,0,932,0,0,19/07/2027,0.138888889
Localidad: Cumbres,30,52,8.5,25.9,18.6,0,932,0,0,20/07/2027,0.131944444
Localidad: Cumbres,19,36,9.2,21.6,18.7,0,931.9,0,0,21/07/2027,0.125
Localidad: Cumbres,18,28,9.5,26.6,18.7,0,931.9,0,0,22/07/2027,0.118055556
Localidad: Cumbres,10,40,9.4,19.1,18.7,0,932,0,0,23/07/2027,0.111111111
Localidad: Cumbres,22,23,6.6,16.2,18.7,0,932.1,0,0,24/07/2027,0.104166667
Localidad: Cumbres,14,28,5.4,16.2,18.7,0,932.1,0,0,25/07/2027,0.097222222
Localidad: Cumbres,12,20,10.3,21.2,18.7,0,932.3,0,0,26/07/2027,0.090277778
Localidad: Cumbres,14,33,9.1,20.9,18.7,0,932.3,0,0,27/07/2027,0.083333333
Localidad: Cumbres,0,327,9,18.4,18.7,0,932.3,0,0,28/07/2027,0.076388889
Localidad: Cumbres,20,356,7.7,16.9,18.7,0,932.4,0,0,29/07/2027,0.069444444
Localidad: Cumbres,13,18,9.4,20.2,18.6,0,932.5,0,0,30/07/2027,0.0625
Localidad: Cumbres,7,27,8,20.9,18.6,0,932.6,0,0,31/07/2027,0.055555556
Localidad: Cumbres,359,29,8.6,19.1,18.5,0,932.7,0,0,01/08/2027,0.048611111
Localidad: Cumbres,7,33,5.5,17.6,18.4,0,932.8,0,0,02/08/2027,0.041666667
Localidad: Cumbres,43,38,1.7,7.9,18.4,0,932.9,0,0,03/08/2027,0.034722222
Localidad: Cumbres,353,42,3.6,9.7,18.4,0,932.9,0,0,04/08/2027,0.027777778
Localidad: Cumbres,0,17,6.8,15.8,18.4,0,933,0,0,05/08/2027,0.020833333
Localidad: Cumbres,10,28,7.2,13.3,18.4,2,933,0,0,06/08/2027,0.013888889
Localidad: Cumbres,9,10,5,11.5,18.4,11,933.1,0,0,07/08/2027,0.006944444
Localidad: Cumbres,32,39,4.7,11.9,18.4,15,933.1,0,0,08/08/2027,0
Localidad: Cumbres,359,354,6.4,11.9,18.4,24,933.2,0,0,09/08/2027,0.993055556
Localidad: Cumbres,3,24,6,13,18.4,33,933.3,0,0,10/08/2027,0.986111111
Localidad: Cumbres,25,17,4.5,11.2,18.4,39,933.4,0,0,11/08/2027,0.979166667
Localidad: Cumbres,4,14,3.8,10.8,18.4,46,933.4,0,0,12/08/2027,0.972222222
Localidad: Cumbres,1,338,3.7,11.5,18.4,56,933.4,0,0,13/08/2027,0.965277778
Localidad: Cumbres,12,338,3.7,11.2,18.4,62,933.4,0,0,14/08/2027,0.958333333
Localidad: Cumbres,357,351,5.7,10.1,18.4,71,933.5,0,0,15/08/2027,0.951388889
Localidad: Cumbres,9,22,5.1,11.2,18.5,80,933.6,0,0,16/08/2027,0.944444444
Localidad: Cumbres,329,342,2.1,5.8,18.5,86,933.7,0,0,17/08/2027,0.9375
Localidad: Cumbres,346,112,0.8,3.6,18.5,94,933.8,0,0,18/08/2027,0.930555556
Localidad: Cumbres,265,110,1.3,4,18.5,100,933.8,0,0,19/08/2027,0.923611111
Localidad: Cumbres,235,225,2,4,18.5,100,933.9,0,0,20/08/2027,0.916666667
Localidad: Cumbres,199,180,3.1,7.9,18.5,100,934,0,0,21/08/2027,0.909722222
Localidad: Cumbres,359,26,3.8,11.2,18.6,100,933.9,0,0,22/08/2027,0.902777778
Localidad: Cumbres,357,355,6.1,11.5,18.6,100,933.9,0,0,23/08/2027,0.895833333
Localidad: Cumbres,351,7,7.2,16.2,18.6,100,933.8,0,0,24/08/2027,0.888888889
Localidad: Cumbres,349,16,8.5,19.1,18.6,100,933.7,0,0,25/08/2027,0.881944444
Localidad: Cumbres,351,15,8.8,15.8,18.6,100,933.7,0,0,26/08/2027,0.875
Localidad: Cumbres,350,22,8.7,19.1,18.7,100,933.8,0,0,27/08/2027,0.868055556
Localidad: Cumbres,352,333,8.5,19.4,18.8,100,933.8,0,0,28/08/2027,0.861111111
Localidad: Cumbres,355,16,9.3,18,19,100,933.7,0,0,29/08/2027,0.854166667
Localidad: Cumbres,352,26,10.5,19.8,19.2,100,933.6,0,0,30/08/2027,0.847222222
Localidad: Cumbres,356,11,10.7,22.3,19.2,100,933.6,0,0,31/08/2027,0.840277778
Localidad: Cumbres,355,337,8,16.2,19.2,100,933.5,0,0,01/09/2027,0.833333333
Localidad: Cumbres,359,19,9.8,25.6,19.2,100,933.4,0,0,02/09/2027,0.826388889
Localidad: Cumbres,351,346,8.8,16.2,19.2,100,933.3,0,0,03/09/2027,0.819444444
Localidad: Cumbres,359,6,8.5,16.2,19.1,100,933.2,0,0,04/09/2027,0.8125
Localidad: Cumbres,11,24,9.4,21.6,19.1,100,933.1,0,0,05/09/2027,0.805555556
Localidad: Cumbres,11,355,8.4,17.3,19.2,100,933,0,0,06/09/2027,0.798611111
Localidad: Cumbres,9,31,8.3,18.7,19.2,100,932.8,0,0,07/09/2027,0.791666667
Localidad: Cumbres,360,27,9.1,16.6,19.2,100,932.8,0,0,08/09/2027,0.784722222
Localidad: Cumbres,355,348,8.6,19.8,19.2,100,932.8,0,0,09/09/2027,0.777777778
Localidad: Cumbres,5,29,8.8,17.3,19.3,100,932.8,0,0,10/09/2027,0.770833333
Localidad: Cumbres,16,44,7.1,21.2,19.3,100,932.7,0,0,11/09/2027,0.763888889
Localidad: Cumbres,27,47,6.7,16.6,19.4,100,932.5,0,0,12/09/2027,0.756944444
Localidad: Cumbres,36,43,7.8,18.4,19.4,100,932.4,0,0,13/09/2027,0.75
Localidad: Cumbres,28,29,8.2,22.7,19.4,100,932.4,0,0,14/09/2027,0.743055556
Localidad: Cumbres,31,53,8.7,22.7,19.4,100,932.6,0,0,15/09/2027,0.736111111
Localidad: Cumbres,41,29,9.7,26.6,19.5,100,932.6,0,0,16/09/2027,0.729166667
Localidad: Cumbres,35,53,8.5,25.6,19.6,100,932.5,0,0,17/09/2027,0.722222222
Localidad: Cumbres,41,25,10.2,24.8,19.7,100,932.3,0,0,18/09/2027,0.715277778
Localidad: Cumbres,41,68,9.5,28.8,19.7,100,932.3,0,0,19/09/2027,0.708333333
Localidad: Cumbres,24,50,9.9,24.1,19.7,100,932.3,0,0,20/09/2027,0.701388889
Localidad: Cumbres,22,50,10.2,23,19.6,100,932.3,0,0,21/09/2027,0.694444444
Localidad: Cumbres,22,348,9.6,19.8,19.6,100,932.3,0.2,0,22/09/2027,0.6875
Localidad: Cumbres,10,19,8.1,22.7,19.5,100,932.3,0,0,23/09/2027,0.680555556
Localidad: Cumbres,19,20,10.4,22.3,19.3,100,932.4,0,0,24/09/2027,0.673611111
Localidad: Cumbres,14,41,8.6,17.6,19.2,100,932.4,0,0,25/09/2027,0.666666667
Localidad: Cumbres,21,24,7.4,19.1,19.1,100,932.5,0,0,26/09/2027,0.659722222
Localidad: Cumbres,10,30,8.6,21.2,19.1,100,932.6,0,0,27/09/2027,0.652777778
Localidad: Cumbres,23,33,7.5,20.9,19.2,100,932.6,0,0,28/09/2027,0.645833333
Localidad: Cumbres,32,49,8.1,22.7,19.4,100,932.7,0,0,29/09/2027,0.638888889
Localidad: Cumbres,38,21,9,20.9,19.6,100,932.7,0,0,30/09/2027,0.631944444
Localidad: Cumbres,36,54,10.7,25.9,19.9,100,932.7,0,0,01/10/2027,0.625
Localidad: Cumbres,37,39,10.1,22,20.4,100,932.8,0,0,02/10/2027,0.618055556
Localidad: Cumbres,27,51,7.5,22.3,20.7,100,932.9,0,0,03/10/2027,0.611111111
Localidad: Cumbres,358,34,4,11.2,20.5,100,933,0,0,04/10/2027,0.604166667
Localidad: Cumbres,22,66,5,13.7,20.2,100,933.1,0,0,05/10/2027,0.597222222
Localidad: Cumbres,35,47,7.1,18,19.9,100,933.2,0,0,06/10/2027,0.590277778
Localidad: Cumbres,38,61,9.2,24.1,19.9,100,933.3,0,0,07/10/2027,0.583333333
Localidad: Cumbres,51,53,7.6,23.8,20.4,100,933.5,0,0,08/10/2027,0.576388889
Localidad: Cumbres,49,78,6.7,17.6,21,100,933.5,0,0,09/10/2027,0.569444444
Localidad: Cumbres,37,44,5.6,14.8,21.7,100,933.5,0,0,10/10/2027,0.5625
Localidad: Cumbres,86,67,5.1,13.7,22,100,933.5,0,0,11/10/2027,0.555555556
Localidad: Cumbres,97,54,2.4,9.4,21,100,933.6,0,0,12/10/2027,0.548611111
Localidad: Cumbres,165,177,2.4,6.1,20.1,100,933.7,0,0,13/10/2027,0.541666667
Localidad: Cumbres,343,309,2.9,8.3,19.3,100,933.9,0,0,14/10/2027,0.534722222
Localidad: Cumbres,199,225,1.7,4.7,18.9,100,934,0,0,15/10/2027,0.527777778
Localidad: Cumbres,192,220,1.3,3.2,18.9,100,934.1,0,0,16/10/2027,0.520833333
Localidad: Cumbres,210,202,2.3,3.6,18.9,100,934.1,0,0,17/10/2027,0.513888889
Localidad: Cumbres,175,59,1.7,3.6,18.9,100,934.2,0,0,18/10/2027,0.506944444
Localidad: Cumbres,81,71,3.1,8.6,18.9,100,934.2,0,0,19/10/2027,0.5
Localidad: Cumbres,82,82,4.5,10.8,19,100,934.3,0,0,20/10/2027,0.493055556
Localidad: Cumbres,75,83,6.4,14.8,19.1,100,934.4,0,0,21/10/2027,0.486111111
Localidad: Cumbres,157,82,3.9,9.4,19.3,100,934.4,0,0,22/10/2027,0.479166667
Localidad: Cumbres,194,154,3.6,7.6,19.3,100,934.5,0,0,23/10/2027,0.472222222
Localidad: Cumbres,197,178,4.3,6.5,19.4,100,934.6,0,0,24/10/2027,0.465277778
Localidad: Cumbres,179,175,1.4,4.3,19.5,100,934.5,0,0,25/10/2027,0.458333333
Localidad: Cumbres,151,113,0.6,2.9,19.5,100,934.4,0,0,26/10/2027,0.451388889
Localidad: Cumbres,90,116,2.9,6.5,19.5,100,934.4,0,0,27/10/2027,0.444444444
Localidad: Cumbres,85,59,2.5,7.2,19.5,100,934.3,0,0,28/10/2027,0.4375
Localidad: Cumbres,125,174,0.9,3.2,19.5,100,934.1,0,0,29/10/2027,0.430555556
Localidad: Cumbres,185,153,2.2,5.8,19.5,100,934,0,0,30/10/2027,0.423611111
Localidad: Cumbres,169,167,2.9,5,19.6,100,933.9,0,0,31/10/2027,0.416666667
Localidad: Cumbres,186,198,2.1,5.4,19.5,100,933.8,0,0,01/11/2027,0.409722222
